DateKey,Year,Month,Mdate
20100419,2010,April,19
20100603,2010,June,3
20110130,2011,January,30
20120204,2012,February,4
20120325,2012,March,25
20140914,2014,September,14
20160404,2016,April,4
20160824,2016,August,24
20170115,2017,January,15
20180426,2018,April,26
