DateKey,Year,Month,Mdate
20090628,2009,June,28
20090720,2009,July,20
20100303,2010,March,3
20100710,2010,July,10
20100809,2010,August,9
20110210,2011,February,10
20130117,2013,January,17
20130701,2013,July,1
20140312,2014,March,12
20140420,2014,April,20
20140604,2014,June,4
20140801,2014,August,1
20160526,2016,May,26
20170412,2017,April,12
20171106,2017,November,6
20171116,2017,November,16
20181020,2018,October,20
20190610,2019,June,10
20190726,2019,July,26
