DateKey,Year,Month,Mdate
20100719,2010,July,19
20100807,2010,August,7
20101014,2010,October,14
20101113,2010,November,13
20130730,2013,July,30
20140101,2014,January,1
20140226,2014,February,26
20131013,2013,October,13
20150323,2015,March,23
20160228,2016,February,28
20170429,2017,April,29
20161201,2016,December,1
20181204,2018,December,4
20190104,2019,January,4
20190506,2019,May,6
20200126,2020,January,26
