DateKey,Year,Month,Mdate
20090606,2009,June,6
20110927,2011,September,27
20120924,2012,September,24
20121025,2012,October,25
20130218,2013,February,18
20140819,2014,August,19
20141015,2014,October,15
20160424,2016,April,24
20170918,2017,September,18
20190620,2019,June,20
20190626,2019,June,26
20191230,2019,December,30
