DateKey,Year,Month,Mdate
20090522,2009,May,22
20100119,2010,January,19
20140122,2014,January,22
20140307,2014,March,7
20140514,2014,May,14
20140603,2014,June,3
20150312,2015,March,12
20150807,2015,August,7
20160720,2016,July,20
20180718,2018,July,18
20180225,2018,February,25
20200220,2020,February,20
