DateKey,Year,Month,Mdate
20110104,2011,January,4
20120218,2012,February,18
20130410,2013,April,10
20130509,2013,May,9
20140627,2014,June,27
20131010,2013,October,10
20150831,2015,August,31
20150917,2015,September,17
20161205,2016,December,5
20180705,2018,July,5
20190301,2019,March,1
20190315,2019,March,15
