DateKey,Year,Month,Mdate
20100910,2010,September,10
20101029,2010,October,29
20101108,2010,November,8
20110123,2011,January,23
20110219,2011,February,19
20120203,2012,February,3
20120221,2012,February,21
20120421,2012,April,21
20130115,2013,January,15
20130604,2013,June,4
20141203,2014,December,3
20160506,2016,May,6
20160531,2016,May,31
20170121,2017,January,21
20180808,2018,August,8
20180901,2018,September,1
20190317,2019,March,17
