DateKey,Year,Month,Mdate
20090619,2009,June,19
20090911,2009,September,11
20091019,2009,October,19
20101025,2010,October,25
20120130,2012,January,30
20120605,2012,June,5
20120909,2012,September,9
20130426,2013,April,26
20131008,2013,October,8
20131019,2013,October,19
20150422,2015,April,22
20160107,2016,January,7
20170809,2017,August,9
20171010,2017,October,10
20180524,2018,May,24
20180729,2018,July,29
20190619,2019,June,19
20200221,2020,February,21
