DateKey,Year,Month,Mdate
20090924,2009,September,24
20091014,2009,October,14
20101117,2010,November,17
20120701,2012,July,1
20130107,2013,January,7
20130213,2013,February,13
20130416,2013,April,16
20140405,2014,April,5
20140611,2014,June,11
20150817,2015,August,17
20160119,2016,January,19
20170119,2017,January,19
20170315,2017,March,15
20170505,2017,May,5
20171017,2017,October,17
20190821,2019,August,21
