DateKey,Year,Month,Mdate
20091118,2009,November,18
20100810,2010,August,10
20110525,2011,May,25
20120612,2012,June,12
20130912,2013,September,12
20140301,2014,March,1
20131020,2013,October,20
20150314,2015,March,14
20150501,2015,May,1
20140904,2014,September,4
20150615,2015,June,15
20151011,2015,October,11
20160204,2016,February,4
20161214,2016,December,14
20190616,2019,June,16
