DateKey,Year,Month,Mdate
20090529,2009,May,29
20090627,2009,June,27
20091023,2009,October,23
20091213,2009,December,13
20100528,2010,May,28
20100728,2010,July,28
20100903,2010,September,3
20110505,2011,May,5
20110818,2011,August,18
20110819,2011,August,19
20111017,2011,October,17
20150124,2015,January,24
20150309,2015,March,9
20160113,2016,January,13
20150528,2015,May,28
20170711,2017,July,11
20170804,2017,August,4
20190222,2019,February,22
20190612,2019,June,12
