DateKey,Year,Month,Mdate
20090910,2009,September,10
20101204,2010,December,4
20110408,2011,April,8
20120110,2012,January,10
20120831,2012,August,31
20140619,2014,June,19
20150131,2015,January,31
20170318,2017,March,18
20160921,2016,September,21
20171205,2017,December,5
20190513,2019,May,13
