DateKey,Year,Month,Mdate
20110105,2011,January,5
20110209,2011,February,9
20110326,2011,March,26
20110609,2011,June,9
20110711,2011,July,11
20111106,2011,November,6
20111222,2011,December,22
20120926,2012,September,26
20121205,2012,December,5
20130405,2013,April,5
20140327,2014,March,27
20141104,2014,November,4
20150606,2015,June,6
20160716,2016,July,16
20180109,2018,January,9
20181113,2018,November,13
20190421,2019,April,21
20190614,2019,June,14
20190816,2019,August,16
