DateKey,Year,Month,Mdate
20110930,2011,September,30
20111013,2011,October,13
20120310,2012,March,10
20120803,2012,August,3
20120814,2012,August,14
20130217,2013,February,17
20120330,2012,March,30
20120404,2012,April,4
20140519,2014,May,19
20150218,2015,February,18
20150411,2015,April,11
20141021,2014,October,21
20160801,2016,August,1
20161008,2016,October,8
20180105,2018,January,5
20180325,2018,March,25
20180907,2018,September,7
20190417,2019,April,17
