DateKey,Year,Month,Mdate
20191002,2019,October,2
20090820,2009,August,20
20100511,2010,May,11
20110428,2011,April,28
20100825,2010,August,25
20120417,2012,April,17
20130303,2013,March,3
20130430,2013,April,30
20130628,2013,June,28
20150508,2015,May,8
20150619,2015,June,19
20150808,2015,August,8
20160223,2016,February,23
20160805,2016,August,5
20181007,2018,October,7
20181221,2018,December,21
20190119,2019,January,19
20200202,2020,February,2
20200229,2020,February,29
