DateKey,Year,Month,Mdate
20090707,2009,July,7
20100106,2010,January,6
20101027,2010,October,27
20110416,2011,April,16
20110520,2011,May,20
20111216,2011,December,16
20140310,2014,March,10
20151201,2015,December,1
20160920,2016,September,20
20180208,2018,February,8
20190125,2019,January,25
20190528,2019,May,28
