DateKey,Year,Month,Mdate
20090508,2009,May,8
20090825,2009,August,25
20120214,2012,February,14
20130123,2013,January,23
20140121,2014,January,21
20150402,2015,April,2
20150406,2015,April,6
20150419,2015,April,19
20150629,2015,June,29
20160112,2016,January,12
20160309,2016,March,9
20160413,2016,April,13
20180430,2018,April,30
20180914,2018,September,14
20190608,2019,June,8
20190625,2019,June,25
