DateKey,Year,Month,Mdate
20091104,2009,November,4
20091212,2009,December,12
20100112,2010,January,12
20100216,2010,February,16
20110608,2011,June,8
20120531,2012,May,31
20120601,2012,June,1
20130506,2013,May,6
20130831,2013,August,31
20150316,2015,March,16
20141018,2014,October,18
20150718,2015,July,18
20150922,2015,September,22
20160217,2016,February,17
20160311,2016,March,11
20160317,2016,March,17
20180818,2018,August,18
20181101,2018,November,1
20190811,2019,August,11
