DateKey,Year,Month,Mdate
20090505,2009,May,5
20100530,2010,May,30
20110305,2011,March,5
20110729,2011,July,29
20120930,2012,September,30
20140209,2014,February,9
20140413,2014,April,13
20141102,2014,November,2
20160727,2016,July,27
20160825,2016,August,25
20170514,2017,May,14
20181106,2018,November,6
20190727,2019,July,27
