DateKey,Year,Month,Mdate
20090531,2009,May,31
20090715,2009,July,15
20090922,2009,September,22
20100128,2010,January,28
20110530,2011,May,30
20111115,2011,November,15
20130327,2013,March,27
20150213,2015,February,13
20150613,2015,June,13
20150706,2015,July,6
20150707,2015,July,7
20150809,2015,August,9
20160910,2016,September,10
20161001,2016,October,1
20161019,2016,October,19
20170103,2017,January,3
20170605,2017,June,5
20171002,2017,October,2
20180820,2018,August,20
20190322,2019,March,22
