DateKey,Year,Month,Mdate
20090609,2009,June,9
20090722,2009,July,22
20100604,2010,June,4
20100620,2010,June,20
20101114,2010,November,14
20110313,2011,March,13
20110317,2011,March,17
20111023,2011,October,23
20111129,2011,November,29
20120518,2012,May,18
20120626,2012,June,26
20130408,2013,April,8
20130706,2013,July,6
20131022,2013,October,22
20140915,2014,September,15
20151208,2015,December,8
20171212,2017,December,12
20180114,2018,January,14
20200219,2020,February,19
