DateKey,Year,Month,Mdate
20100402,2010,April,2
20100413,2010,April,13
20121204,2012,December,4
20150413,2015,April,13
20150816,2015,August,16
20150820,2015,August,20
20151123,2015,November,23
20151130,2015,November,30
20160216,2016,February,16
20160414,2016,April,14
20160505,2016,May,5
20170408,2017,April,8
20161025,2016,October,25
20170920,2017,September,20
20180715,2018,July,15
20180814,2018,August,14
20181102,2018,November,2
20190529,2019,May,29
20190807,2019,August,7
