DateKey,Year,Month,Mdate
20091009,2009,October,9
20191011,2019,October,11
20110817,2011,August,17
20120424,2012,April,24
20130620,2013,June,20
20130907,2013,September,7
20131129,2013,November,29
20141206,2014,December,6
20150220,2015,February,20
20150515,2015,May,15
20141029,2014,October,29
20150811,2015,August,11
20151222,2015,December,22
20160501,2016,May,1
20160726,2016,July,26
20191223,2019,December,23
20190822,2019,August,22
20200101,2020,January,1
