DateKey,Year,Month,Mdate
20100108,2010,January,8
20100304,2010,March,4
20100312,2010,March,12
20100505,2010,May,5
20110301,2011,March,1
20110606,2011,June,6
20110704,2011,July,4
20111018,2011,October,18
20111119,2011,November,19
20111120,2011,November,20
20121217,2012,December,17
20130429,2013,April,29
20131226,2013,December,26
20161113,2016,November,13
20161208,2016,December,8
20170525,2017,May,25
20171206,2017,December,6
20190604,2019,June,4
