DateKey,Year,Month,Mdate
20090703,2009,July,3
20091211,2009,December,11
20100522,2010,May,22
20120428,2012,April,28
20120624,2012,June,24
20141227,2014,December,27
20151016,2015,October,16
20170722,2017,July,22
20171015,2017,October,15
20171130,2017,November,30
20180802,2018,August,2
20190701,2019,July,1
