DateKey,Year,Month,Mdate
20100708,2010,July,8
20100804,2010,August,4
20101121,2010,November,21
20110214,2011,February,14
20110329,2011,March,29
20111126,2011,November,26
20140621,2014,June,21
20140910,2014,September,10
20150628,2015,June,28
20150726,2015,July,26
20151003,2015,October,3
20161102,2016,November,2
20161127,2016,November,27
20161230,2016,December,30
20181018,2018,October,18
20190810,2019,August,10
