DateKey,Year,Month,Mdate
20090904,2009,September,4
20101028,2010,October,28
20101122,2010,November,22
20110309,2011,March,9
20120229,2012,February,29
20141223,2014,December,23
20150129,2015,January,29
20150203,2015,February,3
20140907,2014,September,7
20160211,2016,February,11
20171208,2017,December,8
20190508,2019,May,8
20200205,2020,February,5
20200207,2020,February,7
