DateKey,Year,Month,Mdate
20100125,2010,January,25
20101110,2010,November,10
20110312,2011,March,12
20111224,2011,December,24
20120208,2012,February,8
20120630,2012,June,30
20120727,2012,July,27
20130331,2013,March,31
20140925,2014,September,25
20170328,2017,March,28
20170415,2017,April,15
20170903,2017,September,3
20171207,2017,December,7
20180707,2018,July,7
20180209,2018,February,9
20180423,2018,April,23
20190130,2019,January,30
20190203,2019,February,3
20190714,2019,July,14
