DateKey,Year,Month,Mdate
20100415,2010,April,15
20111228,2011,December,28
20120124,2012,January,24
20120517,2012,May,17
20120922,2012,September,22
20121003,2012,October,3
20130414,2013,April,14
20130526,2013,May,26
20150710,2015,July,10
20151027,2015,October,27
20151111,2015,November,11
20160714,2016,July,14
20170213,2017,February,13
20160915,2016,September,15
20180303,2018,March,3
20190602,2019,June,2
20200218,2020,February,18
