DateKey,Year,Month,Mdate
20191113,2019,November,13
20090629,2009,June,29
20091215,2009,December,15
20101103,2010,November,3
20110612,2011,June,12
20111105,2011,November,5
20140824,2014,August,24
20150925,2015,September,25
20160628,2016,June,28
20160707,2016,July,7
20160812,2016,August,12
20170516,2017,May,16
20171125,2017,November,25
20180306,2018,March,6
20181022,2018,October,22
