DateKey,Year,Month,Mdate
20090709,2009,July,9
20100518,2010,May,18
20111225,2011,December,25
20120323,2012,March,23
20120401,2012,April,1
20140304,2014,March,4
20151114,2015,November,14
20170427,2017,April,27
20170909,2017,September,9
20180227,2018,February,27
20191226,2019,December,26
20190912,2019,September,12
